ID;Batch;Distance (µm);Sr:Ca_Avg
SH_21;Spring-spawning;229.32;2.18080954832566
SH31;Spring-spawning;230.5;2.16375534267996
SH32;Spring-spawning;230.5;1.90798181545213
SH_33;Spring-spawning;230.5;2.02668993128811
UP_11_4;Autumn-spawning;230.5;1.23691856762843
UP_11_9;Autumn-spawning;230.5;1.80120578203952
UP_11_5;Autumn-spawning;230.5;1.76831649235885
UP_11_6;Autumn-spawning;230.5;1.20227224686017
UP_11_18;Autumn-spawning;230.5;1.34471383990542
UP_11_7;Autumn-spawning;230.5;1.8238377715036
UP_11_8;Autumn-spawning;230.5;1.92858136310034
UP_11_14;Autumn-spawning;230.5;1.79876591859896
SL-51;Slåttersill;234.389498938888;2.27242152797309
SL_53;Slåttersill;234.389498938888;2.65269909410709
SL_45;Slåttersill;234.389498938888;2.49068218469837
SL_54;Slåttersill;234.389498938888;2.21379905627965
SH_29;Spring-spawning;240.24;2.01763015517766
SH_27;Spring-spawning;240.24;2.07408459515461
SH_26;Spring-spawning;240.24;2.70456290413415
SH_25;Spring-spawning;240.24;2.32555097576661
SH_23;Spring-spawning;240.24;2.05949984316644
SH_22;Spring-spawning;240.24;2.43130243955032
SL57;Slåttersill;240.24;2.11682436896485
SL_63;Slåttersill;240.24;2.70412113303486
SL_58;Slåttersill;240.24;2.21268173997225
SL_66;Slåttersill;240.24;2.48143780982362
SL_65;Slåttersill;240.24;2.28566784393968
SL_62;Slåttersill;240.24;2.24042597203285
SH_21;Spring-spawning;240.24;2.17433908341164
SH31;Spring-spawning;242.025;2.20170630411145
SH32;Spring-spawning;242.025;1.84847429263957
SH_33;Spring-spawning;242.025;2.0004387479954
UP_11_4;Autumn-spawning;242.025;1.24298128998981
UP_11_9;Autumn-spawning;242.025;1.8284544367843
UP_11_5;Autumn-spawning;242.025;1.74054985578537
UP_11_6;Autumn-spawning;242.025;1.1891469838329
UP_11_18;Autumn-spawning;242.025;1.29603599581231
UP_11_7;Autumn-spawning;242.025;1.81170191734739
UP_11_8;Autumn-spawning;242.025;1.87413560944151
UP_11_14;Autumn-spawning;242.025;1.83733679823998
SH_29;Spring-spawning;251.16;1.93730054410496
SH_27;Spring-spawning;251.16;2.03321561656904
SH_26;Spring-spawning;251.16;2.75728338599801
SH_25;Spring-spawning;251.16;2.29938329884011
SH_23;Spring-spawning;251.16;2.07790452321854
SH_22;Spring-spawning;251.16;2.43304099227328
SL57;Slåttersill;251.16;2.07960909341591
SL_63;Slåttersill;251.16;2.71750948067603
SL_58;Slåttersill;251.16;2.22688235803819
SL_66;Slåttersill;251.16;2.46249949454758
SL_65;Slåttersill;251.16;2.26786328875138
SL_62;Slåttersill;251.16;2.18973640376044
SH_21;Spring-spawning;251.16;2.17778739889845
SH31;Spring-spawning;253.55;2.27607456280859
SH32;Spring-spawning;253.55;1.76938566215644
SH_33;Spring-spawning;253.55;2.0092396807862
UP_11_4;Autumn-spawning;253.55;1.28008639452663
UP_11_9;Autumn-spawning;253.55;1.74944645653042
UP_11_5;Autumn-spawning;253.55;1.80592025938545
UP_11_6;Autumn-spawning;253.55;1.16942831898887
UP_11_18;Autumn-spawning;253.55;1.29956287645588
UP_11_7;Autumn-spawning;253.55;1.80653578698939
UP_11_8;Autumn-spawning;253.55;1.9339831363845
UP_11_14;Autumn-spawning;253.55;1.82234027001159
SL-51;Slåttersill;260.432776598764;2.32392268940077
SL_53;Slåttersill;260.432776598764;2.45179224690983
SL_45;Slåttersill;260.432776598764;2.20388066564926
SL_54;Slåttersill;260.432776598764;2.64669450309665
SH_29;Spring-spawning;262.08;1.85154485002274
SH_27;Spring-spawning;262.08;2.01567556212061
SH_26;Spring-spawning;262.08;2.7483867396135
SH_25;Spring-spawning;262.08;2.23304478652167
SH_23;Spring-spawning;262.08;2.0741776369427
SH_22;Spring-spawning;262.08;2.45747724989778
SL57;Slåttersill;262.08;2.01999635390828
SL_63;Slåttersill;262.08;2.67335915511301
SL_58;Slåttersill;262.08;2.20999683725529
SL_66;Slåttersill;262.08;2.4230357876514
SL_65;Slåttersill;262.08;2.27691410003185
SL_62;Slåttersill;262.08;2.18168290801867
SH_21;Spring-spawning;262.08;2.13585220658704
SH31;Spring-spawning;265.075;2.29475197706456
SH32;Spring-spawning;265.075;1.80003592809631
SH_33;Spring-spawning;265.075;2.0226404029416
UP_11_4;Autumn-spawning;265.075;1.28745558968143
UP_11_9;Autumn-spawning;265.075;1.67041193657927
UP_11_5;Autumn-spawning;265.075;1.84444123774794
UP_11_6;Autumn-spawning;265.075;1.17449031777673
UP_11_18;Autumn-spawning;265.075;1.37613921642561
UP_11_7;Autumn-spawning;265.075;1.79111963694321
UP_11_8;Autumn-spawning;265.075;2.02955693949705
UP_11_14;Autumn-spawning;265.075;1.79193762524187
SH_29;Spring-spawning;273;1.83502310984769
SH_27;Spring-spawning;273;1.96227116041022
SH_26;Spring-spawning;273;2.73618891993853
SH_25;Spring-spawning;273;2.14594617749726
SH_23;Spring-spawning;273;2.07130618828818
SH_22;Spring-spawning;273;2.45604745563506
SL57;Slåttersill;273;2.03600055879753
SL_63;Slåttersill;273;2.61575774521809
SL_58;Slåttersill;273;2.2036848062934
SL_66;Slåttersill;273;2.41845897897517
SL_65;Slåttersill;273;2.22595504643751
SL_62;Slåttersill;273;2.17684507175692
SH_21;Spring-spawning;273;2.14549532983219
SH31;Spring-spawning;276.6;2.23874161633424
SH32;Spring-spawning;276.6;1.85138818896441
SH_33;Spring-spawning;276.6;1.99413982396843
UP_11_4;Autumn-spawning;276.6;1.31343455474077
UP_11_9;Autumn-spawning;276.6;1.65826370143856
UP_11_5;Autumn-spawning;276.6;1.86305353052801
UP_11_6;Autumn-spawning;276.6;1.1859743170659
UP_11_18;Autumn-spawning;276.6;1.37087262173814
UP_11_7;Autumn-spawning;276.6;1.6385484509964
UP_11_8;Autumn-spawning;276.6;2.0569718974921
UP_11_14;Autumn-spawning;276.6;1.77021998199322
SH_29;Spring-spawning;283.92;1.80534846959254
SH_27;Spring-spawning;283.92;1.94586393497581
SH_26;Spring-spawning;283.92;2.78439117257648
SH_25;Spring-spawning;283.92;2.08098480232501
SH_23;Spring-spawning;283.92;2.10669454677154
SH_22;Spring-spawning;283.92;2.48587984077597
SL57;Slåttersill;283.92;2.01586853329721
SL_63;Slåttersill;283.92;2.61183094212376
SL_58;Slåttersill;283.92;2.19050093637396
SL_66;Slåttersill;283.92;2.39163465688412
SL_65;Slåttersill;283.92;2.18644764890804
SL_62;Slåttersill;283.92;2.19006468330555
SH_21;Spring-spawning;283.92;2.10183137328717
SL-51;Slåttersill;286.47605425864;2.42622940999631
SL_53;Slåttersill;286.47605425864;2.62379471609288
SL_45;Slåttersill;286.47605425864;2.39532414565192
SL_54;Slåttersill;286.47605425864;2.70950669354788
SH31;Spring-spawning;288.125;2.24019296844585
SH32;Spring-spawning;288.125;1.91185116965886
SH_33;Spring-spawning;288.125;1.89187205108498
UP_11_4;Autumn-spawning;288.125;1.32187984522997
UP_11_9;Autumn-spawning;288.125;1.60719410972387
UP_11_5;Autumn-spawning;288.125;1.82614147808764
UP_11_6;Autumn-spawning;288.125;1.17448510781157
UP_11_18;Autumn-spawning;288.125;1.39232325696846
UP_11_7;Autumn-spawning;288.125;1.55901673754729
UP_11_8;Autumn-spawning;288.125;2.12864391570539
UP_11_14;Autumn-spawning;288.125;1.78794595439228
SH_29;Spring-spawning;294.84;1.79652600880853
SH_27;Spring-spawning;294.84;1.95992131954568
SH_26;Spring-spawning;294.84;2.81672603615779
SH_25;Spring-spawning;294.84;2.04890795353221
SH_23;Spring-spawning;294.84;2.09087761703588
SH_22;Spring-spawning;294.84;2.48948520605564
SL57;Slåttersill;294.84;2.01521669566007
SL_63;Slåttersill;294.84;2.59587905107421
SL_58;Slåttersill;294.84;2.17355195589275
SL_66;Slåttersill;294.84;2.3553018510662
SL_65;Slåttersill;294.84;2.12240420118201
SL_62;Slåttersill;294.84;2.20132255791801
SH_21;Spring-spawning;294.84;2.09307181665291
SH31;Spring-spawning;299.65;2.17399055450045
SH32;Spring-spawning;299.65;1.80481479745371
SH_33;Spring-spawning;299.65;1.79588205932952
UP_11_4;Autumn-spawning;299.65;1.3899065492218
UP_11_9;Autumn-spawning;299.65;1.56772707542022
UP_11_5;Autumn-spawning;299.65;1.80391818276021
UP_11_6;Autumn-spawning;299.65;1.17191512437232
UP_11_18;Autumn-spawning;299.65;1.39582006034081
UP_11_7;Autumn-spawning;299.65;1.51216779955486
UP_11_8;Autumn-spawning;299.65;2.11833941415341
UP_11_14;Autumn-spawning;299.65;1.82962057193423
SH_29;Spring-spawning;305.76;1.79359648717124
SH_27;Spring-spawning;305.76;1.97944592436967
SH_26;Spring-spawning;305.76;2.74240212373526
SH_25;Spring-spawning;305.76;2.06025239714866
SH_23;Spring-spawning;305.76;2.07838581071677
SH_22;Spring-spawning;305.76;2.48885390906033
SL57;Slåttersill;305.76;1.99734928511104
SL_63;Slåttersill;305.76;2.59612043151437
SL_58;Slåttersill;305.76;2.18644808453733
SL_66;Slåttersill;305.76;2.34500993149931
SL_65;Slåttersill;305.76;2.08152303034031
SL_62;Slåttersill;305.76;2.22686932322713
SH_21;Spring-spawning;305.76;2.03982559273448
SH31;Spring-spawning;311.175;2.25203772824933
SH32;Spring-spawning;311.175;1.79978967315347
SH_33;Spring-spawning;311.175;1.78007894164324
UP_11_4;Autumn-spawning;311.175;1.36291408080833
UP_11_9;Autumn-spawning;311.175;1.53341817944763
UP_11_5;Autumn-spawning;311.175;1.83130556622942
UP_11_6;Autumn-spawning;311.175;1.17011654278988
UP_11_18;Autumn-spawning;311.175;1.43473874369925
UP_11_7;Autumn-spawning;311.175;1.46519990305619
UP_11_8;Autumn-spawning;311.175;2.20660439558978
UP_11_14;Autumn-spawning;311.175;1.86709665868229
SL-51;Slåttersill;312.519331918517;2.16455661799238
SL_53;Slåttersill;312.519331918517;2.58541159916792
SL_45;Slåttersill;312.519331918517;1.97231850932401
SL_54;Slåttersill;312.519331918517;2.34857364526683
SH_29;Spring-spawning;316.68;1.78632481401944
SH_27;Spring-spawning;316.68;1.99035559639893
SH_26;Spring-spawning;316.68;2.69369251690405
SH_25;Spring-spawning;316.68;2.03787735542782
SH_23;Spring-spawning;316.68;2.07976160690344
SH_22;Spring-spawning;316.68;2.45551007025021
SL57;Slåttersill;316.68;2.0153261536211
SL_63;Slåttersill;316.68;2.57197066083124
SL_58;Slåttersill;316.68;2.14975648153379
SL_66;Slåttersill;316.68;2.36640454915877
SL_65;Slåttersill;316.68;2.07696227484937
SL_62;Slåttersill;316.68;2.2272344375801
SH_21;Spring-spawning;316.68;2.01320372257107
SH31;Spring-spawning;322.7;2.16072227749808
SH32;Spring-spawning;322.7;1.821384782542
SH_33;Spring-spawning;322.7;1.90151522858172
UP_11_4;Autumn-spawning;322.7;1.39123968142619
UP_11_9;Autumn-spawning;322.7;1.58119889523375
UP_11_5;Autumn-spawning;322.7;1.76464673304304
UP_11_6;Autumn-spawning;322.7;1.13176058779512
UP_11_18;Autumn-spawning;322.7;1.37085427081183
UP_11_7;Autumn-spawning;322.7;1.36957771980292
UP_11_8;Autumn-spawning;322.7;2.16614808036851
UP_11_14;Autumn-spawning;322.7;1.89111029659762
SH_29;Spring-spawning;327.6;1.79540141882901
SH_27;Spring-spawning;327.6;1.98225949650319
SH_26;Spring-spawning;327.6;2.68742930142666
SH_25;Spring-spawning;327.6;2.02923291588953
SH_23;Spring-spawning;327.6;2.06579638883984
SH_22;Spring-spawning;327.6;2.4263237723203
SL57;Slåttersill;327.6;2.04744322794975
SL_63;Slåttersill;327.6;2.56003933116904
SL_58;Slåttersill;327.6;2.16710878449649
SL_66;Slåttersill;327.6;2.35347819727994
SL_65;Slåttersill;327.6;2.06774381628539
SL_62;Slåttersill;327.6;2.23451384845276
SH_21;Spring-spawning;327.6;1.98044854138923
SH31;Spring-spawning;334.225;2.05925329652622
SH32;Spring-spawning;334.225;1.82363390935778
SH_33;Spring-spawning;334.225;1.92049316386622
UP_11_4;Autumn-spawning;334.225;1.44808179222129
UP_11_9;Autumn-spawning;334.225;1.58982881670036
UP_11_5;Autumn-spawning;334.225;1.73179799303474
UP_11_6;Autumn-spawning;334.225;1.14229244066616
UP_11_18;Autumn-spawning;334.225;1.28126254152184
UP_11_7;Autumn-spawning;334.225;1.38220406055804
UP_11_8;Autumn-spawning;334.225;2.2039180610377
UP_11_14;Autumn-spawning;334.225;1.93578570748385
SH_29;Spring-spawning;338.52;1.77669618247134
SH_27;Spring-spawning;338.52;2.00724565704893
SH_26;Spring-spawning;338.52;2.64615432760733
SH_25;Spring-spawning;338.52;2.07484666245143
SH_23;Spring-spawning;338.52;2.05937293850817
SH_22;Spring-spawning;338.52;2.4111299409777
SL57;Slåttersill;338.52;2.04216066698633
SL_63;Slåttersill;338.52;2.57044192035178
SL_58;Slåttersill;338.52;2.16374170770953
SL_66;Slåttersill;338.52;2.29763140273831
SL_65;Slåttersill;338.52;2.04499960509816
SL_62;Slåttersill;338.52;2.24678520625936
SH_21;Spring-spawning;338.52;1.94628743520008
SL-51;Slåttersill;338.562609578393;2.39213204835496
SL_53;Slåttersill;338.562609578393;2.53443046307342
SL_45;Slåttersill;338.562609578393;2.21609812628869
SL_54;Slåttersill;338.562609578393;2.44078175972584
SH31;Spring-spawning;345.75;1.98591406693564
SH32;Spring-spawning;345.75;1.76086526546015
SH_33;Spring-spawning;345.75;2.03929755812129
UP_11_4;Autumn-spawning;345.75;1.46359253446342
UP_11_9;Autumn-spawning;345.75;1.51565739219557
UP_11_5;Autumn-spawning;345.75;1.68890013643444
UP_11_6;Autumn-spawning;345.75;1.10922641318578
UP_11_18;Autumn-spawning;345.75;1.28758706722891
UP_11_7;Autumn-spawning;345.75;1.38922954641603
UP_11_8;Autumn-spawning;345.75;2.10721167350798
UP_11_14;Autumn-spawning;345.75;1.89333992848651
SH_29;Spring-spawning;349.44;1.76849729090663
SH_27;Spring-spawning;349.44;2.04600822751703
SH_26;Spring-spawning;349.44;2.60012353399572
SH_25;Spring-spawning;349.44;2.09304429804229
SH_23;Spring-spawning;349.44;2.02126224124177
SH_22;Spring-spawning;349.44;2.38868404912283
SL57;Slåttersill;349.44;2.03055832325286
SL_63;Slåttersill;349.44;2.58431676993487
SL_58;Slåttersill;349.44;2.15226520326605
SL_66;Slåttersill;349.44;2.2755753117455
SL_65;Slåttersill;349.44;2.01719053523214
SL_62;Slåttersill;349.44;2.22496844428986
SH_21;Spring-spawning;349.44;1.94793872010751
SH31;Spring-spawning;357.275;1.84939004762132
SH32;Spring-spawning;357.275;1.69282046218559
SH_33;Spring-spawning;357.275;2.08597022037555
UP_11_4;Autumn-spawning;357.275;1.4981876304471
UP_11_9;Autumn-spawning;357.275;1.494888159845
UP_11_5;Autumn-spawning;357.275;1.56226483553313
UP_11_6;Autumn-spawning;357.275;1.07901647989573
UP_11_18;Autumn-spawning;357.275;1.30965396965862
UP_11_7;Autumn-spawning;357.275;1.37432425823346
UP_11_8;Autumn-spawning;357.275;2.23987402117502
UP_11_14;Autumn-spawning;357.275;1.91031367021559
SH_29;Spring-spawning;360.36;1.77947568133146
SH_27;Spring-spawning;360.36;2.05281478562479
SH_26;Spring-spawning;360.36;2.5552405514631
SH_25;Spring-spawning;360.36;2.09051557097192
SH_23;Spring-spawning;360.36;2.02904959791661
SH_22;Spring-spawning;360.36;2.37349994305762
SL57;Slåttersill;360.36;2.03802467678975
SL_63;Slåttersill;360.36;2.55968343900611
SL_58;Slåttersill;360.36;2.15304252300296
SL_66;Slåttersill;360.36;2.27572222897178
SL_65;Slåttersill;360.36;1.99099345939123
SL_62;Slåttersill;360.36;2.256352169764
SH_21;Spring-spawning;360.36;1.92333528849476
SL-51;Slåttersill;364.605887238269;2.05086918067601
SL_53;Slåttersill;364.605887238269;2.55399417880749
SL_45;Slåttersill;364.605887238269;1.82216557056216
SL_54;Slåttersill;364.605887238269;2.4799145382225
SH31;Spring-spawning;368.8;1.89375024887626
SH32;Spring-spawning;368.8;1.77025053617356
SH_33;Spring-spawning;368.8;2.00421959670585
UP_11_4;Autumn-spawning;368.8;1.49268494749526
UP_11_9;Autumn-spawning;368.8;1.50464707838807
UP_11_5;Autumn-spawning;368.8;1.52877226686728
UP_11_6;Autumn-spawning;368.8;1.05340754267439
UP_11_18;Autumn-spawning;368.8;1.32779926008162
UP_11_7;Autumn-spawning;368.8;1.35973478131949
UP_11_8;Autumn-spawning;368.8;2.19339923741214
UP_11_14;Autumn-spawning;368.8;1.90589588928943
SH_29;Spring-spawning;371.28;1.78781380161217
SH_27;Spring-spawning;371.28;2.05409418207315
SH_26;Spring-spawning;371.28;2.50151233101308
SH_25;Spring-spawning;371.28;2.04298102232453
SH_23;Spring-spawning;371.28;2.0053657973262
SH_22;Spring-spawning;371.28;2.35868779370706
SL57;Slåttersill;371.28;2.05433352806588
SL_63;Slåttersill;371.28;2.53089894207355
SL_58;Slåttersill;371.28;2.13219667544455
SL_66;Slåttersill;371.28;2.24291420399735
SL_65;Slåttersill;371.28;1.95712783786131
SL_62;Slåttersill;371.28;2.25808598887554
SH_21;Spring-spawning;371.28;1.92452515561607
SH31;Spring-spawning;380.325;1.71650330994084
SH32;Spring-spawning;380.325;1.81070860372838
SH_33;Spring-spawning;380.325;2.0722554162561
UP_11_4;Autumn-spawning;380.325;1.52118849455203
UP_11_9;Autumn-spawning;380.325;1.5007240797627
UP_11_5;Autumn-spawning;380.325;1.43983436401867
UP_11_6;Autumn-spawning;380.325;1.03277848848509
UP_11_18;Autumn-spawning;380.325;1.31341468013832
UP_11_7;Autumn-spawning;380.325;1.36235123511953
UP_11_8;Autumn-spawning;380.325;2.0763453557334
UP_11_14;Autumn-spawning;380.325;1.89507520555116
SH_29;Spring-spawning;382.2;1.79761282320841
SH_27;Spring-spawning;382.2;2.06498462812054
SH_26;Spring-spawning;382.2;2.45551904018046
SH_25;Spring-spawning;382.2;2.11090433654005
SH_23;Spring-spawning;382.2;1.96552504528591
SH_22;Spring-spawning;382.2;2.35454312163003
SL57;Slåttersill;382.2;2.08604174913478
SL_63;Slåttersill;382.2;2.55465759638559
SL_58;Slåttersill;382.2;2.15905294071271
SL_66;Slåttersill;382.2;2.18281718377222
SL_65;Slåttersill;382.2;1.89608475803778
SL_62;Slåttersill;382.2;2.27893901871664
SH_21;Spring-spawning;382.2;1.89861957654575
SL-51;Slåttersill;390.649164898146;1.96074166464829
SL_53;Slåttersill;390.649164898146;2.42228404496614
SL_45;Slåttersill;390.649164898146;1.9053306035806
SL_54;Slåttersill;390.649164898146;2.50159346356183
SH31;Spring-spawning;391.85;1.69610946245145
SH32;Spring-spawning;391.85;1.83497776159894
SH_33;Spring-spawning;391.85;1.91636282113594
UP_11_4;Autumn-spawning;391.85;1.5563206924831
UP_11_9;Autumn-spawning;391.85;1.45917706150883
UP_11_5;Autumn-spawning;391.85;1.41565718001092
UP_11_6;Autumn-spawning;391.85;1.05594413040873
UP_11_18;Autumn-spawning;391.85;1.37082996431259
UP_11_7;Autumn-spawning;391.85;1.3536022689511
UP_11_8;Autumn-spawning;391.85;2.06153776720559
UP_11_14;Autumn-spawning;391.85;1.85552411445777
SH_29;Spring-spawning;393.12;1.80402267761258
SH_27;Spring-spawning;393.12;2.07785066459092
SH_26;Spring-spawning;393.12;2.42439920241217
SH_25;Spring-spawning;393.12;2.08643175358563
SH_23;Spring-spawning;393.12;1.93596878922348
SH_22;Spring-spawning;393.12;2.34359295045063
SL57;Slåttersill;393.12;2.11269314023521
SL_63;Slåttersill;393.12;2.54162436940512
SL_58;Slåttersill;393.12;2.12691591352278
SL_66;Slåttersill;393.12;2.16828210055078
SL_65;Slåttersill;393.12;1.84775972931034
SL_62;Slåttersill;393.12;2.26945472802067
SH_21;Spring-spawning;393.12;1.89045572466176
SH31;Spring-spawning;403.375;1.74728025951155
SH32;Spring-spawning;403.375;1.83141313305765
SH_33;Spring-spawning;403.375;1.91756226256735
UP_11_4;Autumn-spawning;403.375;1.54626308068213
UP_11_9;Autumn-spawning;403.375;1.4359251341711
UP_11_5;Autumn-spawning;403.375;1.4133070771174
UP_11_6;Autumn-spawning;403.375;1.02631844573985
UP_11_18;Autumn-spawning;403.375;1.34249735526734
UP_11_7;Autumn-spawning;403.375;1.34725210517906
UP_11_8;Autumn-spawning;403.375;1.91780208848757
UP_11_14;Autumn-spawning;403.375;1.78389150716151
